word,meaning,pronunciation,syllables,partOfSpeech,example
rainy,"비가 오는",/ˈɹeɪni/,r-ain-y,adjective,"'rainy'는 비가 내리는 날씨, 즉 '비가 오는' 또는 '비가 많이 오는' 상태를 묘사하는 형용사입니다. (예: rainy season - 장마)"
ray,"광선",/ɹeɪ/,r-ay,noun,"'ray'는 빛이나 열이 직선으로 뻗어 나가는 '광선'을 의미합니다. (예: a ray of hope - 한 줄기 희망)"
realistic,"현실적인",/ˌɹiːjəˈlɪstɪk/,r-eal-ist-ic,adjective,"'realistic'은 이상이나 상상이 아닌, 실제 상황을 있는 그대로 인정하고 판단하는 '현실적인' 태도를 묘사하는 형용사입니다."
realtor,"부동산 중개인",/ˈɹi(ə)l.tɔɹ/,r-ealt-or,noun,"'realtor'는 토지나 건물 등 부동산 거래를 중개하는 일을 하는 사람, 즉 '부동산 중개인'을 의미하며, 주로 미국에서 사용됩니다."
rearrange,"재배치하다, 재정리하다",,r-earr-ang-e,verb,"'rearrange'는 기존의 순서나 배치를 바꾸어 '다시 정리하다' 또는 '재배열하다'라는 의미의 동사입니다."
reassure,"안심시키다",/ɹiəˈʃʊə(ɹ)/,r-eass-ur-e,verb,"'reassure'는 걱정하거나 불안해하는 사람을 말이나 행동으로 '안심시키다'라는 의미의 동사입니다."
rebate,"환급(금)",/ɹəˈbeɪt/,r-eb-at-e,noun,"'rebate'는 지불한 금액의 일부를 나중에 돌려주는 것, 즉 '환급' 또는 '환불(금)'을 의미합니다."
receipt,"영수증",/ɹɪˈsiːt/,r-ec-eipt,noun,"'receipt'는 물건을 사거나 서비스를 이용한 후 돈을 지불했음을 증명하는 종이, 즉 '영수증'을 의미합니다."
reception,"접수처; 환영회",/ɹɪˈsɛp.ʃn̩/,r-ec-ept-ion,noun,"'reception'은 호텔이나 회사 등에서 방문객을 처음 맞이하는 '접수처'라는 의미와, 결혼식 등 공식적인 행사가 끝난 후 열리는 '피로연'이나 '환영회'라는 두 가지 주요 의미를 가집니다."
receptionist,"접수 담당자",/ɹɪˈsɛpʃənɪst/,r-ec-ept-ion-ist,noun,"'receptionist'는 호텔, 병원, 사무실 등의 접수처에서 방문객을 안내하고 전화를 받는 직원, 즉 '접수 담당자'를 의미합니다."
recession,"경기 후퇴, 불경기",/ɹɪˈsɛʃn̩/,r-ec-ess-ion,noun,"'recession'은 국가 경제 활동이 일정 기간 동안 위축되고 둔화되는 시기, 즉 '경기 후퇴'나 '불경기'를 의미합니다."
recipe,"요리법, 레시피",/ˈɹɛs.ə.pi/,r-ec-ip-e,noun,"'recipe'는 특정 음식을 만드는 데 필요한 재료와 순서를 설명한 글, 즉 '요리법'이나 '조리법'을 의미합니다."
recipient,"수령인, 수신자",/ɹəˈsɪp.i.ənt/,r-ec-ip-ient,noun,"'recipient'는 편지, 소포, 상, 도움 등을 받는 사람, 즉 '수령인'이나 '수혜자'를 의미합니다."
reconsider,"재고하다, 다시 생각하다",,r-ec-ons-id-er,verb,"'reconsider'는 이미 내린 결정이나 생각을 바꾸기 위해 '다시 한번 생각하다' 또는 '재고하다'라는 의미의 동사입니다."
recreation,"레크리에이션, 오락",/ɹɛkɹiˈeɪʃən/,r-ecr-eat-ion,noun,"'recreation'은 즐거움을 얻고 재충전하기 위해 여가 시간에 하는 활동, 즉 '오락'이나 '레크리에이션'을 의미합니다."
recreational,"오락의, 레크리에이션의",,r-ecr-eat-ion-al,adjective,"'recreational'은 즐거움이나 휴식을 위한 활동과 관련된, 즉 '오락의'라는 의미를 가진 형용사입니다."
recruiter,"채용 담당자",,r-ecr-uit-er,noun,"'recruiter'는 회사나 군대 등에서 새로운 구성원을 모집하는 일을 하는 사람, 즉 '채용 담당자'나 '모집관'을 의미합니다."
recruitment,"채용, 모집",,r-ecr-uitm-ent,noun,"'recruitment'는 새로운 직원을 뽑거나 회원을 모집하는 과정, 즉 '신규 채용' 또는 '모집'을 의미합니다."
recur,"재발하다, 되풀이되다",/ɹɪˈkɜː(ɹ)/,r-ec-ur,verb,"'recur'는 이전에 일어났던 문제나 사건이 다시 발생하는 것, 즉 '재발하다' 또는 '되풀이되다'라는 의미의 동사입니다."
recycle,"재활용하다",/ɹiˈsaɪkəl/,r-ec-ycl-e,verb,"'recycle'은 사용했던 폐지, 플라스틱, 병 등을 다시 사용할 수 있도록 처리하는 것, 즉 '재활용하다'라는 의미의 동사입니다."
redecorate,"다시 장식하다, 새로 꾸미다",,r-ed-ec-or-at-e,verb,"'redecorate'는 방이나 건물의 벽지, 페인트, 가구 등을 바꾸어 '새롭게 단장하다'라는 의미의 동사입니다."
redesign,"다시 디자인하다, 재설계하다",,r-ed-es-ign,verb,"'redesign'은 기존의 디자인을 개선하거나 완전히 새롭게 '다시 디자인하다' 또는 '재설계하다'라는 의미의 동사입니다."
referee,"심판",/ˌɹɛf.əˈɹiː/,r-ef-er-ee,noun,"'referee'는 축구, 농구, 권투 등 스포츠 경기에서 규칙이 잘 지켜지는지 감독하고 판정을 내리는 사람, 즉 '심판'을 의미합니다."
referral,"소개, 위탁",/ɹɪˈfɜːɹəl/,r-ef-err-al,noun,"'referral'은 어떤 문제에 대해 도움을 줄 수 있는 다른 사람이나 기관으로 보내는 것, 즉 '소개'나 '(전문가에게) 위탁'하는 것을 의미합니다."
refinery,"정유 공장, 정제소",,r-ef-in-er-y,noun,"'refinery'는 원유, 설탕, 금속 등의 원료에서 불순물을 제거하여 순도를 높이는 작업을 하는 공장, 즉 '정제소'나 '정유 공장'을 의미합니다."
reflexive,"재귀적인",/ɹəˈflɛksɪv/,r-efl-ex-iv-e,adjective,"'reflexive'는 문법에서 주어의 동작이 다시 주어 자신에게 돌아가는 관계를 나타낼 때, 즉 '재귀적인'이라고 표현합니다. (예: reflexive pronoun - 재귀대명사)"
refresh,"상쾌하게 하다; 새로 고치다",/ɹiˈfɹɛʃ/,r-efr-esh,verb,"'refresh'는 피로를 풀고 기운을 되찾게 하여 '상쾌하게 하다'라는 의미와, 컴퓨터 화면의 정보를 최신 상태로 '새로 고치다'는 두 가지 주요 의미를 가집니다."
refreshment,"다과, 가벼운 음식물",/ɹɪˈfɹeʃ.mənt/,r-efr-eshm-ent,noun,"'refreshment'는 회의나 행사 중간에 제공되는 가벼운 '음료'나 '간식', 즉 '다과'를 의미하며, 보통 복수형 'refreshments'로 사용됩니다."
refrigerator,"냉장고",/ɹɪˈfɹɪd͡ʒəˌɹeɪtə/,r-efr-ig-er-at-or,noun,"'refrigerator'는 음식을 신선하게 보관하기 위해 낮은 온도를 유지하는 주방 가전, 즉 '냉장고'를 의미합니다. 줄여서 'fridge'라고도 합니다."
refund,"환불(금)",,r-ef-und,noun,"'refund'는 구매한 상품에 문제가 있거나 마음에 들지 않아 되돌려주고 지불한 돈을 돌려받는 것, 즉 '환불' 또는 그 '환불금'을 의미합니다."
refundable,"환불 가능한",,r-ef-und-abl-e,adjective,"'refundable'은 특정 조건 하에서 지불한 금액을 다시 돌려받을 수 있는, 즉 '환불 가능한' 정책이나 상품을 묘사하는 형용사입니다."
